%OpenBCI Raw EEG Data
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
150, -161543.19, -155413.08, -154215.31, -154268.20, -161723.94, -154499.14, -161803.88, -37332.24, 0.00, 0.00, 0.00, 1486241650647
151, -161542.58, -155392.78, -154217.91, -154279.69, -161723.84, -154524.56, -161803.25, -37331.05, 0.00, 0.00, 0.00, 1486241650650
152, -161540.13, -155360.88, -154214.33, -154277.97, -161722.52, -154564.09, -161800.78, -37316.84, 0.00, 0.00, 0.00, 1486241650654
153, -161540.50, -155338.41, -154210.83, -154267.88, -161721.95, -154514.63, -161801.39, -37310.18, 0.00, 0.00, 0.00, 1486241650659
154, -161538.73, -155329.52, -154209.34, -154266.58, -161719.00, -154464.67, -161799.78, -37318.14, 0.00, 0.00, 0.00, 1486241650664
155, -161537.45, -155314.16, -154211.08, -154273.02, -161718.86, -154513.78, -161798.34, -37319.72, 0.00, 0.00, 0.00, 1486241650667
156, -161538.02, -155285.41, -154212.30, -154270.69, -161720.03, -154542.66, -161798.95, -37309.04, 0.00, 0.00, 0.00, 1486241650671
157, -161536.03, -155262.66, -154208.05, -154265.08, -161717.22, -154504.06, -161797.03, -37302.58, 0.00, 0.00, 0.00, 1486241650675
158, -161536.25, -155252.75, -154209.34, -154265.80, -161716.70, -154475.38, -161797.30, -37307.79, 0.02, -0.01, 1.04, 1486241650678
159, -161535.02, -155238.89, -154211.91, -154267.33, -161716.45, -154504.28, -161795.98, -37311.05, 0.00, 0.00, 0.00, 1486241650683
160, -161534.28, -155209.53, -154212.19, -154272.22, -161716.77, -154545.98, -161795.22, -37299.83, 0.00, 0.00, 0.00, 1486241650688
161, -161532.19, -155183.44, -154204.39, -154260.73, -161713.86, -154509.80, -161793.28, -37291.40, 0.00, 0.00, 0.00, 1486241650692
162, -161531.45, -155170.81, -154204.28, -154262.86, -161712.73, -154485.63, -161792.58, -37296.23, 0.00, 0.00, 0.00, 1486241650696
163, -161531.22, -155159.45, -154207.66, -154267.08, -161712.00, -154476.20, -161792.63, -37301.28, 0.00, 0.00, 0.00, 1486241650698
164, -161531.30, -155134.52, -154208.84, -154266.28, -161713.55, -154533.34, -161792.52, -37292.54, 0.00, 0.00, 0.00, 1486241650703
165, -161529.66, -155105.98, -154206.02, -154264.34, -161711.64, -154518.83, -161790.89, -37281.08, 0.00, 0.00, 0.00, 1486241650707
166, -161529.70, -155091.63, -154204.70, -154260.25, -161710.63, -154476.72, -161791.11, -37282.91, 0.00, 0.00, 0.00, 1486241650711
167, -161529.80, -155081.11, -154205.94, -154263.22, -161711.36, -154499.55, -161791.16, -37288.05, 0.00, 0.00, 0.00, 1486241650714
168, -161528.47, -155056.61, -154204.17, -154261.83, -161710.64, -154522.05, -161789.75, -37278.37, 0.02, -0.01, 1.04, 1486241650719
169, -161527.09, -155026.53, -154203.39, -154263.08, -161709.64, -154530.81, -161788.25, -37264.87, 0.00, 0.00, 0.00, 1486241650723
170, -161527.22, -155009.95, -154197.91, -154249.81, -161708.77, -154485.31, -161788.53, -37264.47, 0.00, 0.00, 0.00, 1486241650728
171, -161527.53, -155001.77, -154202.83, -154255.44, -161708.83, -154472.00, -161789.08, -37271.82, 0.00, 0.00, 0.00, 1486241650731
172, -161525.80, -154982.41, -154203.56, -154255.33, -161707.64, -154503.33, -161787.38, -37267.87, 0.00, 0.00, 0.00, 1486241650735
173, -161522.89, -154952.38, -154200.75, -154261.28, -161705.64, -154533.41, -161784.41, -37254.03, 0.00, 0.00, 0.00, 1486241650739
174, -161522.73, -154931.58, -154199.89, -154261.55, -161704.97, -154504.13, -161784.36, -37251.10, 0.00, 0.00, 0.00, 1486241650743
175, -161521.72, -154922.70, -154195.11, -154250.34, -161702.73, -154453.80, -161783.55, -37259.21, 0.00, 0.00, 0.00, 1486241650747
176, -161520.94, -154905.00, -154195.19, -154257.56, -161703.00, -154509.92, -161782.64, -37258.08, 0.00, 0.00, 0.00, 1486241650750
177, -161520.83, -154872.91, -154200.28, -154267.11, -161703.94, -154538.45, -161782.45, -37243.41, 0.00, 0.00, 0.00, 1486241650754
178, -161519.09, -154850.84, -154196.13, -154256.25, -161700.72, -154477.34, -161780.94, -37237.25, 0.02, -0.02, 1.04, 1486241650760
179, -161519.36, -154841.97, -154193.61, -154252.98, -161700.45, -154460.30, -161781.23, -37244.80, 0.00, 0.00, 0.00, 1486241650764
180, -161518.33, -154827.53, -154194.64, -154253.88, -161700.03, -154484.09, -161780.22, -37248.71, 0.00, 0.00, 0.00, 1486241650766
181, -161516.47, -154798.81, -154194.33, -154260.77, -161699.28, -154525.92, -161778.33, -37237.65, 0.00, 0.00, 0.00, 1486241650771
182, -161516.31, -154774.16, -154191.72, -154253.72, -161698.59, -154501.17, -161778.20, -37229.67, 0.00, 0.00, 0.00, 1486241650775
183, -161516.20, -154764.23, -154188.67, -154245.56, -161697.59, -154461.64, -161778.13, -37236.08, 0.00, 0.00, 0.00, 1486241650779
184, -161515.02, -154750.86, -154191.20, -154248.36, -161696.84, -154478.91, -161777.06, -37238.96, 0.00, 0.00, 0.00, 1486241650783
185, -161512.27, -154722.17, -154191.06, -154255.39, -161695.11, -154516.39, -161774.28, -37227.54, 0.00, 0.00, 0.00, 1486241650788
186, -161509.19, -154695.64, -154187.00, -154249.61, -161691.22, -154486.84, -161771.33, -37217.71, 0.00, 0.00, 0.00, 1486241650792
187, -161510.73, -154682.78, -154186.53, -154242.66, -161692.36, -154464.66, -161773.00, -37220.93, 0.00, 0.00, 0.00, 1486241650795
188, -161512.56, -154673.11, -154188.09, -154245.36, -161694.30, -154470.08, -161774.75, -37226.58, 0.01, -0.01, 1.04, 1486241650799
189, -161509.94, -154649.50, -154187.56, -154254.03, -161692.61, -154504.28, -161772.16, -37217.80, 0.00, 0.00, 0.00, 1486241650806
190, -161509.05, -154620.52, -154189.13, -154250.03, -161691.94, -154506.78, -161771.45, -37204.34, 0.00, 0.00, 0.00, 1486241650806
191, -161510.28, -154605.58, -154185.17, -154234.78, -161692.27, -154463.38, -161772.83, -37206.64, 0.00, 0.00, 0.00, 1486241650811
